position,trap,cell_label,0
htb2mCherry_003,82,4,0
htb2mCherry_003,82,11,0
htb2mCherry_003,82,13,0
htb2mCherry_003,83,1,0
htb2mCherry_003,83,6,0
htb2mCherry_003,84,1,1
htb2mCherry_003,84,2,0
htb2mCherry_003,85,1,1
htb2mCherry_003,86,6,1
htb2mCherry_003,86,7,0
htb2mCherry_003,87,3,1
htb2mCherry_003,87,4,1
htb2mCherry_003,88,1,1
htb2mCherry_003,88,3,0
htb2mCherry_003,89,2,0
htb2mCherry_003,90,1,0
htb2mCherry_003,90,2,0
htb2mCherry_003,91,2,0
htb2mCherry_003,94,2,0
htb2mCherry_003,96,2,1
htb2mCherry_003,96,8,0
htb2mCherry_003,98,1,0
htb2mCherry_003,101,2,0
htb2mCherry_004,0,1,0
htb2mCherry_004,0,2,0
htb2mCherry_004,1,1,0
htb2mCherry_004,1,3,0
htb2mCherry_004,3,1,0
htb2mCherry_004,3,2,0
htb2mCherry_004,4,1,0
htb2mCherry_004,5,1,0
htb2mCherry_004,5,2,0
htb2mCherry_004,6,1,0
htb2mCherry_004,6,2,0
htb2mCherry_004,7,1,0
htb2mCherry_004,7,2,0
htb2mCherry_004,7,4,0
htb2mCherry_004,7,5,0
htb2mCherry_004,11,1,0
htb2mCherry_004,11,2,0
htb2mCherry_004,12,1,0
htb2mCherry_004,12,2,0
htb2mCherry_004,13,1,0
htb2mCherry_004,13,2,0
htb2mCherry_004,14,1,0
htb2mCherry_004,14,3,0
htb2mCherry_004,15,1,0
htb2mCherry_004,16,2,0
htb2mCherry_004,16,6,0
htb2mCherry_004,16,8,0
htb2mCherry_004,16,9,0
htb2mCherry_004,16,10,0
htb2mCherry_004,17,1,0
htb2mCherry_004,18,1,0
htb2mCherry_004,18,2,0
htb2mCherry_004,21,1,0
htb2mCherry_004,21,2,0
htb2mCherry_004,24,1,0
htb2mCherry_004,25,1,0
htb2mCherry_004,25,3,0
htb2mCherry_004,26,1,0
htb2mCherry_004,26,3,0
htb2mCherry_004,27,1,0
htb2mCherry_004,27,2,0
htb2mCherry_004,27,3,0
htb2mCherry_004,27,5,0
htb2mCherry_004,28,1,0
htb2mCherry_004,29,1,0
htb2mCherry_004,33,1,0
htb2mCherry_004,33,2,0
htb2mCherry_004,34,1,0
htb2mCherry_004,35,1,0
htb2mCherry_004,35,2,0
htb2mCherry_004,37,1,0
htb2mCherry_004,37,6,0
htb2mCherry_004,38,7,0
htb2mCherry_004,38,9,0
htb2mCherry_004,39,1,0
htb2mCherry_004,39,2,0
htb2mCherry_004,39,9,0
htb2mCherry_004,40,2,0
htb2mCherry_004,41,1,0
htb2mCherry_004,42,1,0
htb2mCherry_004,42,2,0
htb2mCherry_004,42,4,0
htb2mCherry_004,43,1,0
htb2mCherry_004,44,1,0
htb2mCherry_004,44,2,0
htb2mCherry_004,44,5,0
htb2mCherry_004,44,8,0
htb2mCherry_004,47,2,0
htb2mCherry_004,48,2,0
htb2mCherry_004,48,3,0
htb2mCherry_004,49,4,0
htb2mCherry_004,49,12,0
htb2mCherry_004,50,1,0
htb2mCherry_004,50,5,0
htb2mCherry_004,50,6,0
htb2mCherry_004,51,1,0
htb2mCherry_004,52,1,0
htb2mCherry_004,52,2,0
htb2mCherry_004,53,1,0
htb2mCherry_004,53,2,0
htb2mCherry_004,53,3,0
htb2mCherry_004,54,1,0
htb2mCherry_004,54,2,0
htb2mCherry_004,56,1,0
htb2mCherry_004,56,3,0
htb2mCherry_004,57,1,0
htb2mCherry_004,57,2,0
htb2mCherry_004,58,3,1
htb2mCherry_004,59,1,0
htb2mCherry_004,59,2,0
htb2mCherry_004,60,3,1
htb2mCherry_004,60,8,0
htb2mCherry_004,61,1,0
htb2mCherry_004,62,1,0
htb2mCherry_004,62,2,0
htb2mCherry_004,63,1,0
htb2mCherry_004,64,1,0
htb2mCherry_004,64,3,0
htb2mCherry_004,65,1,0
htb2mCherry_004,65,2,0
htb2mCherry_004,66,2,0
htb2mCherry_004,66,7,0
htb2mCherry_004,67,1,0
htb2mCherry_004,67,2,0
htb2mCherry_004,68,1,0
htb2mCherry_004,68,2,0
htb2mCherry_004,69,1,0
htb2mCherry_004,70,1,1
htb2mCherry_004,73,2,0
htb2mCherry_004,74,3,1
htb2mCherry_004,74,5,0
htb2mCherry_004,74,9,0
htb2mCherry_004,74,10,0
htb2mCherry_004,75,4,0
htb2mCherry_004,75,14,0
htb2mCherry_004,75,17,0
htb2mCherry_004,78,1,0
htb2mCherry_004,78,6,0
htb2mCherry_004,78,7,0
htb2mCherry_004,81,1,0
htb2mCherry_004,81,4,0
htb2mCherry_004,81,9,0
htb2mCherry_004,82,1,0
htb2mCherry_004,83,1,0
htb2mCherry_004,83,2,0
htb2mCherry_004,84,1,0
htb2mCherry_004,84,2,0
htb2mCherry_004,88,1,0
htb2mCherry_004,88,2,0
htb2mCherry_004,90,4,0
htb2mCherry_004,97,11,0
htb2mCherry_004,97,12,0
htb2mCherry_004,98,3,0
htb2mCherry_004,98,4,0
htb2mCherry_004,98,7,0
htb2mCherry_004,99,1,0
htb2mCherry_004,99,2,0
htb2mCherry_005,0,1,0
htb2mCherry_005,1,1,0
htb2mCherry_005,2,1,0
htb2mCherry_005,2,4,0
htb2mCherry_005,3,1,0
htb2mCherry_005,3,2,0
htb2mCherry_005,4,1,0
htb2mCherry_005,5,1,0
htb2mCherry_005,5,2,0
htb2mCherry_005,6,1,0
htb2mCherry_005,6,2,0
htb2mCherry_005,7,1,0
htb2mCherry_005,7,2,0
htb2mCherry_005,8,1,0
htb2mCherry_005,8,2,0
htb2mCherry_005,9,1,0
htb2mCherry_005,9,2,0
htb2mCherry_005,10,1,0
htb2mCherry_005,10,4,0
htb2mCherry_005,11,1,0
htb2mCherry_005,12,2,0
htb2mCherry_005,12,3,0
htb2mCherry_005,14,1,0
htb2mCherry_005,14,2,0
htb2mCherry_005,14,3,0
htb2mCherry_005,14,4,0
htb2mCherry_005,15,1,0
htb2mCherry_005,15,2,0
htb2mCherry_005,17,1,0
htb2mCherry_005,17,2,0
htb2mCherry_005,18,1,0
htb2mCherry_005,18,3,0
htb2mCherry_005,19,3,0
htb2mCherry_005,19,5,0
htb2mCherry_005,20,1,0
htb2mCherry_005,20,2,0
htb2mCherry_005,21,1,0
htb2mCherry_005,21,2,0
htb2mCherry_005,22,1,0
htb2mCherry_005,22,5,0
htb2mCherry_005,23,1,0
htb2mCherry_005,23,2,0
htb2mCherry_005,24,1,0
htb2mCherry_005,24,2,0
htb2mCherry_005,25,1,0
htb2mCherry_005,25,2,0
htb2mCherry_005,26,1,0
htb2mCherry_005,27,1,0
htb2mCherry_005,27,2,0
htb2mCherry_005,27,3,0
htb2mCherry_005,28,1,0
htb2mCherry_005,28,2,0
htb2mCherry_005,29,2,0
htb2mCherry_005,30,1,0
htb2mCherry_005,30,4,0
htb2mCherry_005,30,5,0
htb2mCherry_005,31,1,0
htb2mCherry_005,32,2,0
htb2mCherry_005,33,1,0
htb2mCherry_005,33,2,0
htb2mCherry_005,34,1,0
htb2mCherry_005,34,2,0
htb2mCherry_005,35,2,0
htb2mCherry_005,36,1,
htb2mCherry_005,36,2,0
htb2mCherry_005,36,9,0
htb2mCherry_005,36,10,0
htb2mCherry_005,37,1,0
htb2mCherry_005,37,6,1
htb2mCherry_005,38,1,0
htb2mCherry_005,39,1,0
htb2mCherry_005,40,1,0
htb2mCherry_005,40,3,0
htb2mCherry_005,41,2,0
htb2mCherry_005,42,5,0
htb2mCherry_005,43,1,0
htb2mCherry_005,43,6,0
htb2mCherry_005,43,11,0
htb2mCherry_005,44,1,0
htb2mCherry_005,45,2,0
htb2mCherry_005,46,1,0
htb2mCherry_005,46,3,0
htb2mCherry_005,46,4,0
htb2mCherry_005,49,1,0
htb2mCherry_005,49,2,1
htb2mCherry_005,50,1,0
htb2mCherry_005,50,2,0
htb2mCherry_005,51,1,1
htb2mCherry_005,51,2,0
htb2mCherry_005,52,1,0
htb2mCherry_005,52,2,1
htb2mCherry_005,53,1,0
htb2mCherry_005,53,4,0
htb2mCherry_005,53,5,0
htb2mCherry_005,54,1,0
htb2mCherry_005,54,2,0
htb2mCherry_005,54,3,0
htb2mCherry_005,54,4,0
htb2mCherry_005,55,1,0
htb2mCherry_005,55,2,0
htb2mCherry_005,56,1,0
htb2mCherry_005,56,2,0
htb2mCherry_005,56,3,0
htb2mCherry_005,57,1,0
htb2mCherry_005,59,1,0
htb2mCherry_005,59,4,0
htb2mCherry_005,60,1,0
htb2mCherry_005,61,1,0
htb2mCherry_005,61,2,0
htb2mCherry_005,62,1,1
htb2mCherry_005,62,2,0
htb2mCherry_005,62,4,0
htb2mCherry_005,62,9,0
htb2mCherry_005,63,2,0
htb2mCherry_005,64,2,0
htb2mCherry_005,65,2,0
htb2mCherry_005,65,6,0
htb2mCherry_005,66,1,0
htb2mCherry_005,66,2,0
htb2mCherry_005,67,1,0
htb2mCherry_005,67,2,0
htb2mCherry_005,68,1,0
htb2mCherry_005,68,2,0
htb2mCherry_005,69,1,0
htb2mCherry_005,69,6,0
htb2mCherry_005,70,2,0
htb2mCherry_005,71,1,0
htb2mCherry_005,71,2,0
htb2mCherry_005,71,3,0
htb2mCherry_005,71,7,0
htb2mCherry_005,71,10,0
htb2mCherry_005,71,11,0
htb2mCherry_005,72,1,0
htb2mCherry_005,72,3,0
htb2mCherry_005,72,6,0
htb2mCherry_005,72,7,0
htb2mCherry_005,72,11,0
htb2mCherry_005,73,1,0
htb2mCherry_005,73,5,0
htb2mCherry_005,74,1,0
htb2mCherry_005,74,3,0
htb2mCherry_005,75,1,0
htb2mCherry_005,75,5,0
htb2mCherry_005,75,6,0
htb2mCherry_005,76,4,0
htb2mCherry_005,77,1,0
htb2mCherry_005,77,2,0
htb2mCherry_005,78,1,0
htb2mCherry_005,78,2,0
htb2mCherry_005,79,1,0
htb2mCherry_005,82,1,0
htb2mCherry_005,83,1,0
htb2mCherry_005,83,2,0
htb2mCherry_005,84,2,0
htb2mCherry_005,84,4,0
htb2mCherry_005,84,5,0
htb2mCherry_005,85,1,0
htb2mCherry_005,85,2,0
htb2mCherry_005,87,1,0
htb2mCherry_005,87,2,0
htb2mCherry_005,88,1,0
htb2mCherry_005,88,3,0
htb2mCherry_005,88,7,0
htb2mCherry_005,89,1,0
htb2mCherry_005,89,2,0
htb2mCherry_005,89,3,0
htb2mCherry_005,89,4,0
htb2mCherry_005,91,4,0
htb2mCherry_005,91,13,0
htb2mCherry_005,92,1,0
htb2mCherry_005,92,2,0
htb2mCherry_005,94,3,0
htb2mCherry_005,94,4,0
htb2mCherry_005,95,1,0
htb2mCherry_005,95,2,0
htb2mCherry_005,97,4,0
htb2mCherry_005,98,1,0
htb2mCherry_005,98,2,0
htb2mCherry_005,98,4,0
htb2mCherry_005,98,5,0
htb2mCherry_005,100,1,0
htb2mCherry_006,0,1,0
htb2mCherry_006,1,1,0
htb2mCherry_006,2,1,0
htb2mCherry_006,3,1,0
htb2mCherry_006,4,1,0
htb2mCherry_006,4,5,0
htb2mCherry_006,5,1,0
htb2mCherry_006,5,2,0
htb2mCherry_006,5,7,0
htb2mCherry_006,6,1,1
htb2mCherry_006,7,1,1
htb2mCherry_006,7,2,0
htb2mCherry_006,9,1,0
htb2mCherry_006,9,2,0
htb2mCherry_006,9,4,0
htb2mCherry_006,10,2,0
htb2mCherry_006,11,1,0
htb2mCherry_006,11,2,0
htb2mCherry_006,12,1,0
htb2mCherry_006,13,1,0
htb2mCherry_006,14,1,0
htb2mCherry_006,15,1,0
htb2mCherry_006,15,2,0
htb2mCherry_006,16,1,0
htb2mCherry_006,17,1,0
htb2mCherry_006,17,2,0
htb2mCherry_006,18,3,0
htb2mCherry_006,19,1,0
htb2mCherry_006,19,2,0
htb2mCherry_006,20,1,0
htb2mCherry_006,21,1,0
htb2mCherry_006,22,1,0
htb2mCherry_006,23,1,0
htb2mCherry_006,24,1,0
htb2mCherry_006,25,1,0
htb2mCherry_006,25,2,0
htb2mCherry_006,25,4,0
htb2mCherry_006,26,1,0
htb2mCherry_006,26,2,0
htb2mCherry_006,26,3,0
htb2mCherry_006,27,1,0
htb2mCherry_006,27,2,0
htb2mCherry_006,28,1,0
htb2mCherry_006,28,2,0
htb2mCherry_006,29,1,0
htb2mCherry_006,30,1,0
htb2mCherry_006,30,2,0
htb2mCherry_006,31,1,0
htb2mCherry_006,31,2,0
htb2mCherry_006,32,1,0
htb2mCherry_006,32,2,0
htb2mCherry_006,33,1,0
htb2mCherry_006,34,1,0
htb2mCherry_006,34,2,0
htb2mCherry_006,35,3,0
htb2mCherry_006,35,5,0
htb2mCherry_006,35,6,0
htb2mCherry_006,36,1,0
htb2mCherry_006,36,4,0
htb2mCherry_006,36,5,0
htb2mCherry_006,36,6,0
htb2mCherry_006,36,7,0
htb2mCherry_006,36,9,0
htb2mCherry_006,36,21,0
htb2mCherry_006,37,1,0
htb2mCherry_006,37,2,0
htb2mCherry_006,38,1,0
htb2mCherry_006,38,2,0
htb2mCherry_006,39,1,0
htb2mCherry_006,39,2,0
htb2mCherry_006,40,1,0
htb2mCherry_006,40,5,0
htb2mCherry_006,41,1,0
htb2mCherry_006,42,1,0
htb2mCherry_006,43,1,0
htb2mCherry_006,44,2,0
htb2mCherry_006,45,1,0
htb2mCherry_006,45,2,0
htb2mCherry_006,46,2,0
htb2mCherry_006,47,1,0
htb2mCherry_006,47,2,0
htb2mCherry_006,48,1,1
htb2mCherry_006,48,2,0
htb2mCherry_006,49,2,0
htb2mCherry_006,49,3,0
htb2mCherry_006,50,1,0
htb2mCherry_006,50,2,0
htb2mCherry_006,50,3,0
htb2mCherry_006,50,4,0
htb2mCherry_006,50,5,0
htb2mCherry_006,51,1,0
htb2mCherry_006,51,2,0
htb2mCherry_006,52,1,1
htb2mCherry_006,53,1,0
htb2mCherry_006,54,1,0
htb2mCherry_006,56,1,0
htb2mCherry_006,56,3,0
htb2mCherry_006,57,1,0
htb2mCherry_006,57,2,1
htb2mCherry_006,57,3,0
htb2mCherry_006,58,1,0
htb2mCherry_006,58,2,0
htb2mCherry_006,59,1,0
htb2mCherry_006,59,2,0
htb2mCherry_006,60,1,0
htb2mCherry_006,60,2,0
htb2mCherry_006,61,1,1
htb2mCherry_006,61,2,0
htb2mCherry_006,61,6,0
htb2mCherry_006,62,1,0
htb2mCherry_006,63,1,0
htb2mCherry_006,63,5,0
htb2mCherry_006,64,2,0
htb2mCherry_006,65,1,0
htb2mCherry_006,66,1,0
htb2mCherry_006,66,2,0
htb2mCherry_006,68,1,0
htb2mCherry_006,68,2,0
