position,trap,cell_label,0
zwf1egf_013,70,2,0
zwf1egf_013,70,6,0
zwf1egf_013,70,7,0
zwf1egf_013,71,2,0
zwf1egf_013,73,2,0
zwf1egf_013,75,1,0
zwf1egf_013,76,2,0
zwf1egf_014,1,1,0
zwf1egf_014,5,1,0
zwf1egf_014,6,1,0
zwf1egf_014,8,2,0
zwf1egf_014,11,1,0
zwf1egf_014,12,2,1
zwf1egf_014,15,1,0
zwf1egf_014,22,1,0
zwf1egf_014,22,2,0
zwf1egf_014,24,1,0
zwf1egf_014,24,3,0
zwf1egf_014,29,18,0
zwf1egf_014,30,1,1
zwf1egf_014,31,1,1
zwf1egf_014,35,1,0
zwf1egf_014,37,1,1
zwf1egf_014,40,1,0
zwf1egf_014,42,1,1
zwf1egf_014,44,1,1
zwf1egf_014,44,4,0
zwf1egf_014,46,2,1
zwf1egf_014,47,1,1
zwf1egf_014,48,1,0
zwf1egf_014,55,1,0
zwf1egf_014,56,3,0
zwf1egf_014,56,4,0
zwf1egf_014,56,5,0
zwf1egf_014,60,1,0
zwf1egf_014,61,2,0
zwf1egf_014,63,1,0
zwf1egf_014,64,2,0
zwf1egf_014,67,2,0
zwf1egf_014,69,1,0
zwf1egf_014,73,1,0
zwf1egf_014,73,2,0
zwf1egf_014,74,9,0
zwf1egf_014,74,10,0
zwf1egf_014,78,1,0
zwf1egf_014,78,2,1
zwf1egf_015,7,1,0
zwf1egf_015,8,1,1
zwf1egf_015,9,1,1
zwf1egf_015,23,1,1
zwf1egf_015,23,2,0
zwf1egf_015,25,1,0
zwf1egf_015,29,1,0
zwf1egf_015,34,1,0
zwf1egf_015,39,3,0
zwf1egf_015,46,1,1
zwf1egf_015,47,1,0
zwf1egf_015,50,1,1
zwf1egf_015,53,1,0
zwf1egf_015,53,2,0
zwf1egf_015,71,1,0
zwf1egf_015,75,1,0
zwf1egf_015,79,1,1
zwf1egf_015,79,2,0
zwf1egf_015,80,4,1
zwf1egf_016,4,1,1
zwf1egf_016,4,2,0
zwf1egf_016,6,1,0
zwf1egf_016,8,1,1
zwf1egf_016,10,1,0
zwf1egf_016,11,2,0
zwf1egf_016,12,1,0
zwf1egf_016,14,1,0
zwf1egf_016,15,2,0
zwf1egf_016,17,1,1
zwf1egf_016,17,5,0
zwf1egf_016,18,1,0
zwf1egf_016,18,2,0
zwf1egf_016,21,1,0
zwf1egf_016,21,2,0
zwf1egf_016,23,1,0
zwf1egf_016,28,3,0
zwf1egf_016,30,2,0
zwf1egf_016,31,1,1
zwf1egf_016,32,2,0
zwf1egf_016,34,1,0
zwf1egf_016,37,1,1
zwf1egf_016,38,1,1
zwf1egf_016,39,1,0
zwf1egf_016,43,1,0
zwf1egf_016,45,1,1
zwf1egf_016,51,1,0
zwf1egf_016,52,1,1
zwf1egf_016,52,2,0
zwf1egf_016,52,3,0
zwf1egf_016,53,1,0
zwf1egf_016,55,5,0
zwf1egf_016,57,1,0
zwf1egf_016,60,1,0
zwf1egf_016,62,1,0
zwf1egf_016,62,5,0
zwf1egf_016,65,1,0
zwf1egf_016,66,1,0
zwf1egf_016,66,2,1
zwf1egf_016,67,2,0
zwf1egf_016,70,1,1
zwf1egf_016,71,2,0
zwf1egf_016,72,1,1
zwf1egf_016,75,7,0
zwf1egf_016,78,2,1
zwf1egf_016,78,3,0
zwf1egf_016,79,1,0
zwf1egf_017,1,1,0
zwf1egf_017,2,2,1
zwf1egf_017,4,2,0
zwf1egf_017,8,1,0
zwf1egf_017,10,2,0
zwf1egf_017,12,2,0
zwf1egf_017,23,2,0
zwf1egf_017,26,1,0
zwf1egf_017,28,1,0
zwf1egf_017,28,2,0
zwf1egf_017,30,1,0
zwf1egf_017,30,3,0
zwf1egf_017,32,1,0
zwf1egf_017,34,1,0
zwf1egf_017,37,1,0
zwf1egf_017,45,2,1
zwf1egf_017,50,1,1
zwf1egf_017,51,1,1
zwf1egf_017,54,2,0
zwf1egf_017,55,2,0
zwf1egf_017,58,2,0
zwf1egf_017,58,3,1
zwf1egf_017,62,2,0
zwf1egf_017,62,3,0
zwf1egf_017,63,3,0
zwf1egf_017,67,2,0
zwf1egf_017,73,2,0
zwf1egf_017,74,1,0
zwf1egf_017,75,2,0
zwf1egf_017,76,1,0
zwf1egf_018,26,1,0
