position,trap,cell_label,score
by4742swain_002,22,1,1
by4742swain_002,23,1,0
by4742swain_002,28,1,0
by4742swain_002,33,1,1
by4742swain_002,35,2,0
by4742swain_002,42,1,0
by4742swain_002,46,1,1
by4742swain_002,47,1,0
by4742swain_002,48,1,0
by4742swain_002,49,1,0
by4742swain_002,50,1,1
by4742swain_002,51,1,0
by4742swain_002,53,1,1
by4742swain_002,54,1,1
by4742swain_002,55,2,1
by4742swain_002,56,1,1
by4742swain_002,57,2,1
by4742swain_002,58,1,0
by4742swain_002,59,1,0
by4742swain_002,60,1,0
by4742swain_002,61,1,1
by4742swain_002,62,2,1
by4742swain_002,63,2,0
by4742swain_002,67,1,1
by4742swain_002,69,2,1
by4742swain_002,72,1,0
by4742swain_002,74,1,0
by4742swain_002,75,1,1
by4742swain_002,76,2,0
by4742swain_002,78,1,0
by4742swain_002,79,1,1
by4742swain_002,82,1,1
by4742swain_002,83,2,1
by4742swain_002,86,1,1
by4742swain_002,89,1,1
by4742swain_002,91,1,1
by4742swain_002,93,1,1
by4742swain_002,94,1,1
by4742swain_002,95,1,1
by4742swain_003,6,1,0
by4742swain_003,24,1,0
by4742swain_003,25,1,1
by4742swain_003,29,1,0
by4742swain_003,37,1,0
by4742swain_003,38,1,1
by4742swain_003,41,2,1
by4742swain_003,52,1,1
by4742swain_003,54,2,0
by4742swain_003,55,1,1
by4742swain_003,59,1,1
by4742swain_003,61,1,1
by4742swain_003,62,2,0
by4742swain_003,63,2,0
by4742swain_003,65,1,0
by4742swain_003,66,1,1
by4742swain_003,67,1,0
by4742swain_003,68,1,1
by4742swain_003,68,9,0
by4742swain_003,69,2,1
by4742swain_003,70,2,0
by4742swain_003,71,1,1
by4742swain_003,72,1,1
by4742swain_003,73,1,1
by4742swain_003,76,2,1
by4742swain_003,77,6,0
by4742swain_003,78,2,0
by4742swain_003,79,3,0
by4742swain_003,82,2,1
by4742swain_003,83,1,0
by4742swain_003,84,1,1
by4742swain_003,85,1,1
by4742swain_003,88,1,1
by4742swain_003,90,1,1
by4742swain_004,4,2,0
by4742swain_004,14,1,0
by4742swain_004,19,2,0
by4742swain_004,21,1,0
by4742swain_004,22,1,0
by4742swain_004,24,1,0
by4742swain_004,28,1,0
by4742swain_004,29,1,0
by4742swain_004,48,1,0
by4742swain_004,57,1,0
by4742swain_004,60,1,1
by4742swain_004,68,1,1
by4742swain_004,69,2,1
by4742swain_004,71,1,0
by4742swain_004,74,1,0
by4742swain_004,75,1,1
by4742swain_004,77,1,0
by4742swain_004,79,1,1
by4742swain_004,81,1,0
by4742swain_004,84,2,1
by4742swain_004,85,3,1
by4742swain_004,87,2,1
by4742swain_004,88,1,1
by4742swain_004,91,2,1
by4742swain_004,92,1,1
by4742swain_004,94,2,0
by4742swain_004,96,3,1
by4742swain_004,97,1,1
by4742swain_004,98,13,0
by4742swain_004,99,3,1
by4742swain_006,7,1,0
by4742swain_006,10,3,0
by4742swain_006,11,3,0
by4742swain_006,14,1,1
by4742swain_006,21,2,0
by4742swain_006,24,1,0
by4742swain_006,34,2,1
by4742swain_006,36,1,0
by4742swain_006,39,1,0
by4742swain_006,41,2,1
by4742swain_006,43,2,0
by4742swain_006,49,2,1
by4742swain_006,50,3,0
by4742swain_006,51,1,0
by4742swain_006,54,2,0
by4742swain_006,55,5,0
by4742swain_006,55,6,0
by4742swain_006,62,2,0
by4742swain_006,63,2,0
by4742swain_006,65,6,0
by4742swain_006,65,7,0
by4742swain_006,70,2,1
by4742swain_006,71,2,1
by4742swain_006,73,2,1
by4742swain_006,75,1,0
by4742swain_006,76,1,1
by4742swain_006,78,2,0
by4742swain_006,80,3,0
by4742swain_006,82,2,0
by4742swain_006,83,2,0
by4742swain_006,84,1,1
by4742swain_006,85,3,0
by4742swain_006,87,2,1
by4742swain_006,92,1,1
by4742swain_006,94,2,1
by4742swain_006,96,5,0
by4742swain_006,96,6,0
by4742swain_006,97,2,1
by4742swain_006,98,3,1
by4742swain_006,99,1,0
by4742swain_006,101,3,0
by4742swain_007,15,1,0
by4742swain_007,17,1,0
by4742swain_007,18,1,0
by4742swain_007,19,1,1
by4742swain_007,20,1,0
by4742swain_007,23,1,1
by4742swain_007,27,1,1
by4742swain_007,29,1,0
by4742swain_007,31,1,1
by4742swain_007,34,1,1
by4742swain_007,36,6,0
by4742swain_007,37,1,0
by4742swain_007,39,1,1
by4742swain_007,42,6,0
by4742swain_007,45,1,1
by4742swain_007,46,1,0
by4742swain_007,47,1,1
by4742swain_007,48,2,0
by4742swain_007,49,1,0
by4742swain_007,50,1,1
by4742swain_007,51,1,1
by4742swain_007,52,2,1
by4742swain_007,53,1,1
by4742swain_007,54,1,0
by4742swain_007,55,1,0
by4742swain_007,57,2,0
by4742swain_007,58,1,1
by4742swain_007,59,2,1
by4742swain_007,61,1,0
by4742swain_007,62,1,0
by4742swain_007,65,1,1
by4742swain_007,67,3,1
by4742swain_007,68,1,1
by4742swain_007,69,2,1
by4742swain_007,70,1,1
by4742swain_007,72,3,0
by4742swain_007,73,2,0
by4742swain_007,74,1,1
by4742swain_007,77,1,1
by4742swain_007,78,2,0
by4742swain_007,79,1,0
by4742swain_007,80,5,0
by4742swain_007,80,7,0
by4742swain_007,81,2,0
by4742swain_007,82,1,1
by4742swain_007,83,1,1
by4742swain_007,84,1,1
by4742swain_007,85,2,0
by4742swain_007,86,9,0
by4742swain_007,87,1,0
by4742swain_007,88,1,1
by4742swain_007,89,1,0
by4742swain_007,90,10,0
by4742swain_007,91,1,0
by4742swain_007,91,3,1
by4742swain_007,94,2,1
by4742swain_007,95,2,1
by4742swain_007,95,3,0
by4742swain_007,96,2,1
by4742swain_007,97,1,1
by4742swain_007,98,2,0
by4742swain_007,98,3,0
by4742swain_007,99,2,0
by4742swain_007,100,1,0
by4742swain_008,9,2,0
by4742swain_008,13,1,0
by4742swain_008,14,4,0
by4742swain_008,17,1,0
by4742swain_008,21,2,0
by4742swain_008,21,36,0
by4742swain_008,23,2,0
by4742swain_008,24,3,0
by4742swain_008,32,4,0
by4742swain_008,34,1,0
by4742swain_008,34,136,0
by4742swain_008,35,2,0
by4742swain_008,35,3,0
by4742swain_008,35,5,0
by4742swain_008,38,77,0
