position,trap,cell_label,score
htb2mCherry_017,43,1,1
htb2mCherry_017,44,24,0
htb2mCherry_017,48,1,0
htb2mCherry_017,49,1,1
htb2mCherry_017,66,1,0
htb2mCherry_017,68,1,0
htb2mCherry_017,72,2,0
htb2mCherry_017,73,1,0
htb2mCherry_017,74,1,0
htb2mCherry_017,77,1,0
htb2mCherry_017,79,5,0
htb2mCherry_017,80,1,1
htb2mCherry_017,82,3,0
htb2mCherry_017,85,8,0
htb2mCherry_017,87,1,1
htb2mCherry_017,88,1,1
htb2mCherry_017,89,4,0
htb2mCherry_017,93,2,0
htb2mCherry_017,93,3,0
htb2mCherry_017,94,2,0
htb2mCherry_017,95,1,1
htb2mCherry_017,97,2,0
htb2mCherry_017,101,3,0
htb2mCherry_017,101,9,0
htb2mCherry_018,0,1,1
htb2mCherry_018,1,2,1
htb2mCherry_018,7,1,1
htb2mCherry_018,8,1,0
htb2mCherry_018,9,1,1
htb2mCherry_018,10,2,1
htb2mCherry_018,12,1,0
htb2mCherry_018,13,1,1
htb2mCherry_018,13,2,0
htb2mCherry_018,14,1,1
htb2mCherry_018,15,2,0
htb2mCherry_018,16,2,0
htb2mCherry_018,17,3,0
htb2mCherry_018,17,4,0
htb2mCherry_018,18,3,0
htb2mCherry_018,19,1,1
htb2mCherry_018,21,1,1
htb2mCherry_018,27,1,0
htb2mCherry_018,29,1,0
htb2mCherry_018,29,3,0
htb2mCherry_018,29,13,0
htb2mCherry_018,30,1,0
htb2mCherry_018,31,1,0
htb2mCherry_018,32,1,0
htb2mCherry_018,33,1,1
htb2mCherry_018,36,2,1
htb2mCherry_018,36,9,0
htb2mCherry_018,37,1,1
htb2mCherry_018,39,1,1
htb2mCherry_018,40,1,1
htb2mCherry_018,42,9,0
htb2mCherry_018,45,1,0
htb2mCherry_018,47,1,1
htb2mCherry_018,48,1,1
htb2mCherry_018,48,4,0
htb2mCherry_018,49,2,0
htb2mCherry_018,51,7,0
htb2mCherry_018,52,1,0
htb2mCherry_018,55,2,0
htb2mCherry_018,57,1,1
htb2mCherry_018,58,1,1
htb2mCherry_018,59,1,0
htb2mCherry_018,60,1,0
htb2mCherry_018,63,1,0
htb2mCherry_018,65,1,1
htb2mCherry_018,65,2,1
htb2mCherry_018,67,2,1
htb2mCherry_018,69,1,0
htb2mCherry_018,70,1,1
htb2mCherry_018,71,1,1
htb2mCherry_018,71,3,0
htb2mCherry_018,74,2,0
htb2mCherry_018,75,2,1
htb2mCherry_018,76,2,1
htb2mCherry_018,77,1,0
htb2mCherry_018,80,1,0
htb2mCherry_018,81,3,0
htb2mCherry_018,84,1,1
htb2mCherry_018,84,3,1
htb2mCherry_018,85,2,1
htb2mCherry_018,86,18,0
htb2mCherry_018,86,23,0
htb2mCherry_018,87,1,0
htb2mCherry_018,88,8,0
htb2mCherry_018,89,1,0
htb2mCherry_018,91,1,0
htb2mCherry_018,96,1,1
htb2mCherry_018,96,2,0
htb2mCherry_018,100,1,0
htb2mCherry_018,100,4,0
htb2mCherry_018,100,21,0
htb2mCherry_019,0,1,1
htb2mCherry_019,1,1,0
htb2mCherry_019,2,1,1
htb2mCherry_019,3,1,1
htb2mCherry_019,4,1,1
htb2mCherry_019,5,1,0
htb2mCherry_019,6,1,1
htb2mCherry_019,7,1,1
htb2mCherry_019,8,1,1
htb2mCherry_019,8,5,0
htb2mCherry_019,10,1,0
htb2mCherry_019,10,2,0
htb2mCherry_019,11,1,0
htb2mCherry_019,11,2,0
htb2mCherry_019,16,2,0
htb2mCherry_019,16,6,0
htb2mCherry_019,17,1,1
htb2mCherry_019,18,1,1
htb2mCherry_019,19,1,0
htb2mCherry_019,19,2,0
htb2mCherry_019,20,1,1
htb2mCherry_019,21,1,0
htb2mCherry_019,23,2,1
htb2mCherry_019,25,1,1
htb2mCherry_019,26,2,1
htb2mCherry_019,26,6,0
htb2mCherry_019,28,1,0
htb2mCherry_019,29,1,0
htb2mCherry_019,29,9,0
htb2mCherry_019,30,1,1
htb2mCherry_019,31,1,0
htb2mCherry_019,34,1,0
htb2mCherry_019,36,4,0
htb2mCherry_019,39,1,0
htb2mCherry_019,40,1,0
htb2mCherry_019,41,2,0
htb2mCherry_019,45,1,1
htb2mCherry_019,46,1,0
htb2mCherry_019,47,1,1
htb2mCherry_019,51,1,0
htb2mCherry_019,52,2,0
htb2mCherry_019,52,6,0
htb2mCherry_019,55,1,0
htb2mCherry_019,55,3,0
htb2mCherry_019,56,5,0
htb2mCherry_019,56,6,0
htb2mCherry_019,58,1,0
htb2mCherry_019,59,1,0
htb2mCherry_019,61,12,0
htb2mCherry_019,61,25,0
htb2mCherry_019,64,1,0
htb2mCherry_019,65,2,0
htb2mCherry_019,66,2,1
htb2mCherry_019,68,1,0
htb2mCherry_019,71,1,0
htb2mCherry_019,72,1,0
htb2mCherry_019,74,2,0
htb2mCherry_019,75,2,0
htb2mCherry_019,76,1,0
htb2mCherry_019,77,1,0
htb2mCherry_019,87,1,1
htb2mCherry_019,89,22,0
htb2mCherry_019,90,1,1
htb2mCherry_019,91,1,0
htb2mCherry_019,91,7,0
htb2mCherry_019,94,3,0
htb2mCherry_019,96,1,0
htb2mCherry_019,98,1,0
htb2mCherry_019,98,3,0
htb2mCherry_019,98,10,0
htb2mCherry_019,101,13,0
htb2mCherry_019,101,20,0
htb2mCherry_020,0,2,0
htb2mCherry_020,0,10,0
htb2mCherry_020,1,1,1
htb2mCherry_020,2,1,0
htb2mCherry_020,3,1,0
htb2mCherry_020,4,1,0
htb2mCherry_020,4,2,0
htb2mCherry_020,6,2,0
htb2mCherry_020,7,1,1
htb2mCherry_020,8,1,1
htb2mCherry_020,10,1,1
htb2mCherry_020,12,1,0
htb2mCherry_020,13,1,0
htb2mCherry_020,15,1,0
htb2mCherry_020,16,1,0
htb2mCherry_020,17,1,0
htb2mCherry_020,18,1,1
htb2mCherry_020,19,2,1
htb2mCherry_020,20,1,1
htb2mCherry_020,20,12,0
htb2mCherry_020,26,1,0
htb2mCherry_020,26,2,0
htb2mCherry_020,28,1,0
htb2mCherry_020,31,1,0
htb2mCherry_020,36,1,1
htb2mCherry_020,40,2,0
htb2mCherry_020,42,1,1
htb2mCherry_020,44,2,0
htb2mCherry_020,45,1,1
htb2mCherry_020,46,2,0
htb2mCherry_020,47,6,0
htb2mCherry_020,55,1,0
htb2mCherry_020,58,2,1
htb2mCherry_020,59,7,0
htb2mCherry_020,60,1,0
htb2mCherry_020,63,1,0
htb2mCherry_020,63,2,0
htb2mCherry_020,63,3,0
htb2mCherry_020,65,1,0
htb2mCherry_020,66,4,0
htb2mCherry_020,67,1,0
htb2mCherry_020,67,2,0
htb2mCherry_020,68,1,0
htb2mCherry_020,69,1,0
htb2mCherry_020,69,2,1
htb2mCherry_020,72,1,1
htb2mCherry_020,73,1,1
htb2mCherry_020,74,2,0
htb2mCherry_020,75,1,0
htb2mCherry_020,78,1,0
htb2mCherry_020,79,2,0
htb2mCherry_020,81,1,0
htb2mCherry_020,82,1,0
htb2mCherry_020,84,1,0
htb2mCherry_020,85,1,0
htb2mCherry_020,86,1,0
htb2mCherry_020,86,33,0
htb2mCherry_020,89,4,0
htb2mCherry_020,89,8,0
htb2mCherry_020,91,1,0
htb2mCherry_020,92,1,1
htb2mCherry_020,94,2,0
htb2mCherry_020,94,14,0
htb2mCherry_020,94,55,0
htb2mCherry_020,95,1,0
htb2mCherry_020,95,3,0
htb2mCherry_020,95,9,0
htb2mCherry_021,0,1,1
htb2mCherry_021,0,2,0
htb2mCherry_021,1,2,1
htb2mCherry_021,2,1,0
htb2mCherry_021,2,2,0
htb2mCherry_021,4,1,1
htb2mCherry_021,5,1,0
htb2mCherry_021,6,1,0
htb2mCherry_021,7,2,0
htb2mCherry_021,11,1,0
htb2mCherry_021,12,1,1
htb2mCherry_021,13,2,1
htb2mCherry_021,14,1,0
htb2mCherry_021,15,1,1
htb2mCherry_021,18,1,1
htb2mCherry_021,19,1,0
htb2mCherry_021,20,1,0
htb2mCherry_021,27,1,0
htb2mCherry_021,28,1,0
htb2mCherry_021,31,1,1
htb2mCherry_021,34,1,0
htb2mCherry_021,35,2,0
htb2mCherry_021,36,2,0
htb2mCherry_021,37,1,1
htb2mCherry_021,39,1,0
htb2mCherry_021,41,1,0
htb2mCherry_021,50,1,1
htb2mCherry_021,58,1,0
htb2mCherry_021,62,2,0
htb2mCherry_021,64,1,1
htb2mCherry_021,65,1,0
htb2mCherry_021,66,3,0
htb2mCherry_021,68,1,0
htb2mCherry_021,69,2,0
htb2mCherry_021,70,1,0
htb2mCherry_021,72,1,1
htb2mCherry_021,74,1,1
htb2mCherry_021,79,1,1
htb2mCherry_021,79,6,0
htb2mCherry_021,80,1,0
htb2mCherry_021,81,2,0
htb2mCherry_021,83,2,0
htb2mCherry_021,85,1,0
htb2mCherry_021,86,1,0
htb2mCherry_021,86,2,0
htb2mCherry_021,88,3,0
htb2mCherry_021,88,24,0
htb2mCherry_021,88,26,0
htb2mCherry_021,90,2,1
htb2mCherry_021,91,3,0
htb2mCherry_021,91,6,0
htb2mCherry_021,94,2,1
htb2mCherry_021,97,1,0
htb2mCherry_021,98,2,1
htb2mCherry_021,99,34,0
htb2mCherry_021,100,8,0
htb2mCherry_021,104,1,0
htb2mCherry_021,109,2,1
htb2mCherry_022,0,1,0
htb2mCherry_022,1,1,0
htb2mCherry_022,3,1,0
htb2mCherry_022,5,1,0
htb2mCherry_022,8,1,0
htb2mCherry_022,8,16,0
htb2mCherry_022,9,1,0
htb2mCherry_022,9,2,0
htb2mCherry_022,13,1,0
htb2mCherry_022,13,7,0
htb2mCherry_022,14,1,0
htb2mCherry_022,15,1,0
htb2mCherry_022,16,1,0
htb2mCherry_022,20,2,0
htb2mCherry_022,23,1,0
htb2mCherry_022,25,1,0
htb2mCherry_022,26,1,0
htb2mCherry_022,26,10,0
htb2mCherry_022,29,2,1
htb2mCherry_022,29,6,0
htb2mCherry_022,30,1,1
htb2mCherry_022,32,1,0
htb2mCherry_022,32,2,0
htb2mCherry_022,33,1,1
htb2mCherry_022,34,2,0
htb2mCherry_022,39,1,0
htb2mCherry_022,39,2,0
htb2mCherry_022,42,2,0
htb2mCherry_022,43,1,0
htb2mCherry_022,43,5,0
htb2mCherry_022,45,2,0
htb2mCherry_022,50,1,0
htb2mCherry_022,51,2,0
htb2mCherry_022,51,16,0
htb2mCherry_022,52,1,1
htb2mCherry_022,54,3,1
htb2mCherry_022,55,5,0
htb2mCherry_022,60,2,1
htb2mCherry_022,62,2,1
htb2mCherry_022,69,3,1
htb2mCherry_022,72,2,0
htb2mCherry_022,74,1,0
htb2mCherry_022,78,1,0
htb2mCherry_022,79,1,1
htb2mCherry_022,80,1,1
htb2mCherry_022,80,16,0
htb2mCherry_022,82,72,0
htb2mCherry_022,83,7,0
htb2mCherry_022,84,1,1
htb2mCherry_022,87,3,1
htb2mCherry_022,89,2,0
htb2mCherry_022,89,3,0
htb2mCherry_022,91,2,0
htb2mCherry_022,91,11,0
htb2mCherry_022,93,3,1
htb2mCherry_022,94,6,0
htb2mCherry_022,95,1,1
htb2mCherry_022,96,3,0
htb2mCherry_022,97,2,0
htb2mCherry_022,97,7,1
htb2mCherry_022,98,3,0
htb2mCherry_022,98,11,0
htb2mCherry_022,99,3,0
htb2mCherry_022,99,56,0
htb2mCherry_023,1,1,0
htb2mCherry_023,2,1,1
htb2mCherry_023,4,1,0
htb2mCherry_023,7,1,1
htb2mCherry_023,8,2,0
htb2mCherry_023,9,3,0
htb2mCherry_023,10,1,0
htb2mCherry_023,14,1,0
htb2mCherry_023,15,1,0
htb2mCherry_023,15,2,0
htb2mCherry_023,16,1,0
htb2mCherry_023,19,1,1
htb2mCherry_023,21,1,0
htb2mCherry_023,25,2,0
htb2mCherry_023,26,1,0
htb2mCherry_023,27,1,0
htb2mCherry_023,28,2,1
htb2mCherry_023,29,1,0
htb2mCherry_023,30,16,0
htb2mCherry_023,33,1,0
htb2mCherry_023,34,1,0
htb2mCherry_023,41,2,1
htb2mCherry_023,44,1,0
htb2mCherry_023,46,2,0
htb2mCherry_023,47,1,0
htb2mCherry_023,48,1,0
htb2mCherry_023,50,2,0
htb2mCherry_023,51,1,0
htb2mCherry_023,52,1,1
htb2mCherry_023,54,1,0
htb2mCherry_023,54,9,0
htb2mCherry_023,55,1,0
htb2mCherry_023,57,1,0
htb2mCherry_023,57,7,0
htb2mCherry_023,58,1,0
htb2mCherry_023,61,2,0
htb2mCherry_023,61,5,0
htb2mCherry_023,62,2,0
htb2mCherry_023,62,3,0
htb2mCherry_023,62,15,0
htb2mCherry_023,64,1,0
htb2mCherry_023,67,1,1
htb2mCherry_023,71,1,0
htb2mCherry_023,72,1,0
htb2mCherry_023,72,2,1
htb2mCherry_023,75,1,0
htb2mCherry_023,76,1,1
htb2mCherry_023,77,2,1
htb2mCherry_023,78,3,0
htb2mCherry_023,82,11,0
htb2mCherry_023,83,1,0
htb2mCherry_023,84,7,0
htb2mCherry_023,84,18,0
htb2mCherry_023,85,9,0
htb2mCherry_023,85,10,0
htb2mCherry_023,87,1,0
htb2mCherry_023,88,2,0
htb2mCherry_023,89,1,0
htb2mCherry_023,91,16,0
htb2mCherry_023,94,26,0
